,,SW.Daily,Grade Code
Start of Interval (UTC),End of Interval (UTC),Average (mm),
14/08/1993 00:00,15/08/1993 00:00,NaN,-2
15/08/1993 00:00,16/08/1993 00:00,NaN,-2
16/08/1993 00:00,17/08/1993 00:00,NaN,-2
17/08/1993 00:00,18/08/1993 00:00,NaN,-2
18/08/1993 00:00,19/08/1993 00:00,NaN,-2
19/08/1993 00:00,20/08/1993 00:00,NaN,-2
20/08/1993 00:00,21/08/1993 00:00,NaN,-2
21/08/1993 00:00,22/08/1993 00:00,NaN,-2
22/08/1993 00:00,23/08/1993 00:00,NaN,-2
23/08/1993 00:00,24/08/1993 00:00,NaN,-2
24/08/1993 00:00,25/08/1993 00:00,NaN,-2
25/08/1993 00:00,26/08/1993 00:00,NaN,-2
26/08/1993 00:00,27/08/1993 00:00,NaN,-2
27/08/1993 00:00,28/08/1993 00:00,NaN,-2
28/08/1993 00:00,29/08/1993 00:00,NaN,-2
29/08/1993 00:00,30/08/1993 00:00,NaN,-2
30/08/1993 00:00,31/08/1993 00:00,NaN,-2
31/08/1993 00:00,01/09/1993 00:00,NaN,-2
01/09/1993 00:00,02/09/1993 00:00,NaN,-2
02/09/1993 00:00,03/09/1993 00:00,NaN,-2
03/09/1993 00:00,04/09/1993 00:00,NaN,-2
04/09/1993 00:00,05/09/1993 00:00,NaN,-2
05/09/1993 00:00,06/09/1993 00:00,NaN,-2
06/09/1993 00:00,07/09/1993 00:00,NaN,-2
07/09/1993 00:00,08/09/1993 00:00,NaN,-2
08/09/1993 00:00,09/09/1993 00:00,NaN,-2
09/09/1993 00:00,10/09/1993 00:00,NaN,-2
10/09/1993 00:00,11/09/1993 00:00,NaN,-2
11/09/1993 00:00,12/09/1993 00:00,NaN,-2
12/09/1993 00:00,13/09/1993 00:00,NaN,-2
13/09/1993 00:00,14/09/1993 00:00,NaN,-2
14/09/1993 00:00,15/09/1993 00:00,NaN,-2
15/09/1993 00:00,16/09/1993 00:00,NaN,-2
16/09/1993 00:00,17/09/1993 00:00,NaN,-2
17/09/1993 00:00,18/09/1993 00:00,NaN,-2
18/09/1993 00:00,19/09/1993 00:00,NaN,-2
19/09/1993 00:00,20/09/1993 00:00,NaN,-2
20/09/1993 00:00,21/09/1993 00:00,NaN,-2
21/09/1993 00:00,22/09/1993 00:00,NaN,-2
22/09/1993 00:00,23/09/1993 00:00,NaN,-2
23/09/1993 00:00,24/09/1993 00:00,NaN,-2
24/09/1993 00:00,25/09/1993 00:00,NaN,-2
25/09/1993 00:00,26/09/1993 00:00,NaN,-2
26/09/1993 00:00,27/09/1993 00:00,0,-1
27/09/1993 00:00,28/09/1993 00:00,0,-1
28/09/1993 00:00,29/09/1993 00:00,0,-1
29/09/1993 00:00,30/09/1993 00:00,0,-1
30/09/1993 00:00,01/10/1993 00:00,0,-1
01/10/1993 00:00,02/10/1993 00:00,0,-1
02/10/1993 00:00,03/10/1993 00:00,0,-1
03/10/1993 00:00,04/10/1993 00:00,0,-1
04/10/1993 00:00,05/10/1993 00:00,0,-1
05/10/1993 00:00,06/10/1993 00:00,0,-1
06/10/1993 00:00,07/10/1993 00:00,0,-1
07/10/1993 00:00,08/10/1993 00:00,0,-1
08/10/1993 00:00,09/10/1993 00:00,0,-1
09/10/1993 00:00,10/10/1993 00:00,0,-1
10/10/1993 00:00,11/10/1993 00:00,0,-1
11/10/1993 00:00,12/10/1993 00:00,0,-1
12/10/1993 00:00,13/10/1993 00:00,0,-1
13/10/1993 00:00,14/10/1993 00:00,0,-1
14/10/1993 00:00,15/10/1993 00:00,0,-1
15/10/1993 00:00,16/10/1993 00:00,0,-1
16/10/1993 00:00,17/10/1993 00:00,0,-1
17/10/1993 00:00,18/10/1993 00:00,0,-1
18/10/1993 00:00,19/10/1993 00:00,0,-1
19/10/1993 00:00,20/10/1993 00:00,0,-1
20/10/1993 00:00,21/10/1993 00:00,0,-1
21/10/1993 00:00,22/10/1993 00:00,8,-1
22/10/1993 00:00,23/10/1993 00:00,30.33333333,-1
23/10/1993 00:00,24/10/1993 00:00,43,-1
24/10/1993 00:00,25/10/1993 00:00,37,-1
25/10/1993 00:00,26/10/1993 00:00,20.66666667,-1
26/10/1993 00:00,27/10/1993 00:00,8,-1
27/10/1993 00:00,28/10/1993 00:00,0,-1
28/10/1993 00:00,29/10/1993 00:00,0,-1
29/10/1993 00:00,30/10/1993 00:00,0,-1
30/10/1993 00:00,31/10/1993 00:00,0,-1
31/10/1993 00:00,01/11/1993 00:00,4,-1
01/11/1993 00:00,02/11/1993 00:00,18,-1
02/11/1993 00:00,03/11/1993 00:00,31.33333333,-1
03/11/1993 00:00,04/11/1993 00:00,35,-1
04/11/1993 00:00,05/11/1993 00:00,37,-1
05/11/1993 00:00,06/11/1993 00:00,37,-1
06/11/1993 00:00,07/11/1993 00:00,37,-1
07/11/1993 00:00,08/11/1993 00:00,37,-1
08/11/1993 00:00,09/11/1993 00:00,37,-1
09/11/1993 00:00,10/11/1993 00:00,41,-1
10/11/1993 00:00,11/11/1993 00:00,48,-1
11/11/1993 00:00,12/11/1993 00:00,44,-1
12/11/1993 00:00,13/11/1993 00:00,44,-1
13/11/1993 00:00,14/11/1993 00:00,53,-1
14/11/1993 00:00,15/11/1993 00:00,54,-1
15/11/1993 00:00,16/11/1993 00:00,53,-1
16/11/1993 00:00,17/11/1993 00:00,56,-1
17/11/1993 00:00,18/11/1993 00:00,59,-1
18/11/1993 00:00,19/11/1993 00:00,68,-1
19/11/1993 00:00,20/11/1993 00:00,85,-1
20/11/1993 00:00,21/11/1993 00:00,92,-1
21/11/1993 00:00,22/11/1993 00:00,95.33333333,-1
22/11/1993 00:00,23/11/1993 00:00,100,-1
23/11/1993 00:00,24/11/1993 00:00,105,-1
24/11/1993 00:00,25/11/1993 00:00,107,-1
25/11/1993 00:00,26/11/1993 00:00,109,-1
26/11/1993 00:00,27/11/1993 00:00,114,-1
27/11/1993 00:00,28/11/1993 00:00,119,-1
28/11/1993 00:00,29/11/1993 00:00,127,-1
29/11/1993 00:00,30/11/1993 00:00,132,-1
30/11/1993 00:00,01/12/1993 00:00,135,-1
01/12/1993 00:00,02/12/1993 00:00,148.3333333,-1
02/12/1993 00:00,03/12/1993 00:00,172,-1
03/12/1993 00:00,04/12/1993 00:00,174,-1
04/12/1993 00:00,05/12/1993 00:00,175,-1
05/12/1993 00:00,06/12/1993 00:00,178,-1
06/12/1993 00:00,07/12/1993 00:00,181,-1
07/12/1993 00:00,08/12/1993 00:00,183,-1
08/12/1993 00:00,09/12/1993 00:00,188,-1
09/12/1993 00:00,10/12/1993 00:00,200,-1
10/12/1993 00:00,11/12/1993 00:00,206,-1
11/12/1993 00:00,12/12/1993 00:00,212,-1
12/12/1993 00:00,13/12/1993 00:00,215,-1
13/12/1993 00:00,14/12/1993 00:00,214,-1
14/12/1993 00:00,15/12/1993 00:00,216,-1
15/12/1993 00:00,16/12/1993 00:00,216,-1
16/12/1993 00:00,17/12/1993 00:00,217,-1
17/12/1993 00:00,18/12/1993 00:00,220.3333333,-1
18/12/1993 00:00,19/12/1993 00:00,223,-1
19/12/1993 00:00,20/12/1993 00:00,223,-1
20/12/1993 00:00,21/12/1993 00:00,223,-1
21/12/1993 00:00,22/12/1993 00:00,223,-1
22/12/1993 00:00,23/12/1993 00:00,223,-1
23/12/1993 00:00,24/12/1993 00:00,224,-1
24/12/1993 00:00,25/12/1993 00:00,226,-1
25/12/1993 00:00,26/12/1993 00:00,226,-1
26/12/1993 00:00,27/12/1993 00:00,226,-1
27/12/1993 00:00,28/12/1993 00:00,226,-1
28/12/1993 00:00,29/12/1993 00:00,229,-1
29/12/1993 00:00,30/12/1993 00:00,235,-1
30/12/1993 00:00,31/12/1993 00:00,236,-1
31/12/1993 00:00,01/01/1994 00:00,239,-1
01/01/1994 00:00,02/01/1994 00:00,241,-1
02/01/1994 00:00,03/01/1994 00:00,247,-1
03/01/1994 00:00,04/01/1994 00:00,258,-1
04/01/1994 00:00,05/01/1994 00:00,257,-1
05/01/1994 00:00,06/01/1994 00:00,271.3333333,-1
06/01/1994 00:00,07/01/1994 00:00,299,-1
07/01/1994 00:00,08/01/1994 00:00,305,-1
08/01/1994 00:00,09/01/1994 00:00,306,-1
09/01/1994 00:00,10/01/1994 00:00,308,-1
10/01/1994 00:00,11/01/1994 00:00,308,-1
11/01/1994 00:00,12/01/1994 00:00,312,-1
12/01/1994 00:00,13/01/1994 00:00,321,-1
13/01/1994 00:00,14/01/1994 00:00,324,-1
14/01/1994 00:00,15/01/1994 00:00,327,-1
15/01/1994 00:00,16/01/1994 00:00,341.3333333,-1
16/01/1994 00:00,17/01/1994 00:00,367,-1
17/01/1994 00:00,18/01/1994 00:00,369,-1
18/01/1994 00:00,19/01/1994 00:00,370,-1
19/01/1994 00:00,20/01/1994 00:00,373,-1
20/01/1994 00:00,21/01/1994 00:00,376,-1
21/01/1994 00:00,22/01/1994 00:00,380,-1
22/01/1994 00:00,23/01/1994 00:00,385,-1
23/01/1994 00:00,24/01/1994 00:00,387,-1
24/01/1994 00:00,25/01/1994 00:00,386,-1
25/01/1994 00:00,26/01/1994 00:00,384,-1
26/01/1994 00:00,27/01/1994 00:00,385,-1
27/01/1994 00:00,28/01/1994 00:00,387,-1
28/01/1994 00:00,29/01/1994 00:00,387,-1
29/01/1994 00:00,30/01/1994 00:00,387,-1
30/01/1994 00:00,31/01/1994 00:00,388,-1
31/01/1994 00:00,01/02/1994 00:00,391,-1
01/02/1994 00:00,02/02/1994 00:00,392,-1
02/02/1994 00:00,03/02/1994 00:00,390,-1
03/02/1994 00:00,04/02/1994 00:00,391,-1
04/02/1994 00:00,05/02/1994 00:00,391,-1
05/02/1994 00:00,06/02/1994 00:00,388,-1
06/02/1994 00:00,07/02/1994 00:00,391,-1
07/02/1994 00:00,08/02/1994 00:00,393,-1
08/02/1994 00:00,09/02/1994 00:00,392,-1
09/02/1994 00:00,10/02/1994 00:00,392,-1
10/02/1994 00:00,11/02/1994 00:00,404.3333333,-1
11/02/1994 00:00,12/02/1994 00:00,427,-1
12/02/1994 00:00,13/02/1994 00:00,440,-1
13/02/1994 00:00,14/02/1994 00:00,449,-1
14/02/1994 00:00,15/02/1994 00:00,463,-1
15/02/1994 00:00,16/02/1994 00:00,467,-1
16/02/1994 00:00,17/02/1994 00:00,474,-1
17/02/1994 00:00,18/02/1994 00:00,472,-1
18/02/1994 00:00,19/02/1994 00:00,474.3333333,-1
19/02/1994 00:00,20/02/1994 00:00,479,-1
20/02/1994 00:00,21/02/1994 00:00,481,-1
21/02/1994 00:00,22/02/1994 00:00,486,-1
22/02/1994 00:00,23/02/1994 00:00,488,-1
23/02/1994 00:00,24/02/1994 00:00,490,-1
24/02/1994 00:00,25/02/1994 00:00,495,-1
25/02/1994 00:00,26/02/1994 00:00,497,-1
26/02/1994 00:00,27/02/1994 00:00,499,-1
27/02/1994 00:00,28/02/1994 00:00,505,-1
28/02/1994 00:00,01/03/1994 00:00,510,-1
01/03/1994 00:00,02/03/1994 00:00,512,-1
02/03/1994 00:00,03/03/1994 00:00,512,-1
03/03/1994 00:00,04/03/1994 00:00,513,-1
04/03/1994 00:00,05/03/1994 00:00,516,-1
05/03/1994 00:00,06/03/1994 00:00,521,-1
06/03/1994 00:00,07/03/1994 00:00,528,-1
07/03/1994 00:00,08/03/1994 00:00,530,-1
08/03/1994 00:00,09/03/1994 00:00,530,-1
09/03/1994 00:00,10/03/1994 00:00,528,-1
10/03/1994 00:00,11/03/1994 00:00,527,-1
11/03/1994 00:00,12/03/1994 00:00,539.3333333,-1
12/03/1994 00:00,13/03/1994 00:00,553,-1
13/03/1994 00:00,14/03/1994 00:00,557,-1
14/03/1994 00:00,15/03/1994 00:00,562,-1
15/03/1994 00:00,16/03/1994 00:00,564,-1
16/03/1994 00:00,17/03/1994 00:00,563,-1
17/03/1994 00:00,18/03/1994 00:00,561,-1
18/03/1994 00:00,19/03/1994 00:00,564,-1
19/03/1994 00:00,20/03/1994 00:00,570,-1
20/03/1994 00:00,21/03/1994 00:00,573,-1
21/03/1994 00:00,22/03/1994 00:00,580,-1
22/03/1994 00:00,23/03/1994 00:00,583,-1
23/03/1994 00:00,24/03/1994 00:00,584,-1
24/03/1994 00:00,25/03/1994 00:00,582,-1
25/03/1994 00:00,26/03/1994 00:00,584,-1
26/03/1994 00:00,27/03/1994 00:00,586,-1
27/03/1994 00:00,28/03/1994 00:00,582,-1
28/03/1994 00:00,29/03/1994 00:00,582,-1
29/03/1994 00:00,30/03/1994 00:00,582,-1
30/03/1994 00:00,31/03/1994 00:00,580,-1
31/03/1994 00:00,01/04/1994 00:00,576,-1
01/04/1994 00:00,02/04/1994 00:00,576,-1
02/04/1994 00:00,03/04/1994 00:00,577,-1
03/04/1994 00:00,04/04/1994 00:00,579,-1
04/04/1994 00:00,05/04/1994 00:00,581,-1
05/04/1994 00:00,06/04/1994 00:00,584,-1
06/04/1994 00:00,07/04/1994 00:00,583,-1
07/04/1994 00:00,08/04/1994 00:00,584,-1
08/04/1994 00:00,09/04/1994 00:00,582,-1
09/04/1994 00:00,10/04/1994 00:00,582,-1
10/04/1994 00:00,11/04/1994 00:00,582,-1
11/04/1994 00:00,12/04/1994 00:00,583,-1
12/04/1994 00:00,13/04/1994 00:00,586,-1
13/04/1994 00:00,14/04/1994 00:00,590,-1
14/04/1994 00:00,15/04/1994 00:00,598.3333333,-1
15/04/1994 00:00,16/04/1994 00:00,604.6666667,-1
16/04/1994 00:00,17/04/1994 00:00,604.3333333,-1
17/04/1994 00:00,18/04/1994 00:00,612,-1
18/04/1994 00:00,19/04/1994 00:00,605.6666667,-1
19/04/1994 00:00,20/04/1994 00:00,597,-1
20/04/1994 00:00,21/04/1994 00:00,594,-1
21/04/1994 00:00,22/04/1994 00:00,586,-1
22/04/1994 00:00,23/04/1994 00:00,579,-1
23/04/1994 00:00,24/04/1994 00:00,572,-1
24/04/1994 00:00,25/04/1994 00:00,568,-1
25/04/1994 00:00,26/04/1994 00:00,561,-1
26/04/1994 00:00,27/04/1994 00:00,553,-1
27/04/1994 00:00,28/04/1994 00:00,547,-1
28/04/1994 00:00,29/04/1994 00:00,536.6666667,-1
29/04/1994 00:00,30/04/1994 00:00,524,-1
30/04/1994 00:00,01/05/1994 00:00,521,-1
01/05/1994 00:00,02/05/1994 00:00,514,-1
02/05/1994 00:00,03/05/1994 00:00,509,-1
03/05/1994 00:00,04/05/1994 00:00,497,-1
04/05/1994 00:00,05/05/1994 00:00,485,-1
05/05/1994 00:00,06/05/1994 00:00,476.6666667,-1
06/05/1994 00:00,07/05/1994 00:00,457,-1
07/05/1994 00:00,08/05/1994 00:00,444,-1
08/05/1994 00:00,09/05/1994 00:00,425,-1
09/05/1994 00:00,10/05/1994 00:00,411.6666667,-1
10/05/1994 00:00,11/05/1994 00:00,396,-1
11/05/1994 00:00,12/05/1994 00:00,376,-1
12/05/1994 00:00,13/05/1994 00:00,368,-1
13/05/1994 00:00,14/05/1994 00:00,359,-1
14/05/1994 00:00,15/05/1994 00:00,351.6666667,-1
15/05/1994 00:00,16/05/1994 00:00,336,-1
16/05/1994 00:00,17/05/1994 00:00,321,-1
17/05/1994 00:00,18/05/1994 00:00,306,-1
18/05/1994 00:00,19/05/1994 00:00,287.6666667,-1
19/05/1994 00:00,20/05/1994 00:00,263,-1
20/05/1994 00:00,21/05/1994 00:00,239,-1
21/05/1994 00:00,22/05/1994 00:00,216.6666667,-1
22/05/1994 00:00,23/05/1994 00:00,196,-1
23/05/1994 00:00,24/05/1994 00:00,169.6666667,-1
24/05/1994 00:00,25/05/1994 00:00,137,-1
25/05/1994 00:00,26/05/1994 00:00,106.6666667,-1
26/05/1994 00:00,27/05/1994 00:00,92,-1
27/05/1994 00:00,28/05/1994 00:00,87,-1
28/05/1994 00:00,29/05/1994 00:00,82,-1
29/05/1994 00:00,30/05/1994 00:00,72,-1
30/05/1994 00:00,31/05/1994 00:00,60,-1
31/05/1994 00:00,01/06/1994 00:00,49,-1
01/06/1994 00:00,02/06/1994 00:00,40,-1
02/06/1994 00:00,03/06/1994 00:00,31.66666667,-1
03/06/1994 00:00,04/06/1994 00:00,24,-1
04/06/1994 00:00,05/06/1994 00:00,18,-1
05/06/1994 00:00,06/06/1994 00:00,16,-1
06/06/1994 00:00,07/06/1994 00:00,11,-1
07/06/1994 00:00,08/06/1994 00:00,8,-1
08/06/1994 00:00,09/06/1994 00:00,4,-1
09/06/1994 00:00,10/06/1994 00:00,0,-1
10/06/1994 00:00,11/06/1994 00:00,0,-1
11/06/1994 00:00,12/06/1994 00:00,1,-1
12/06/1994 00:00,13/06/1994 00:00,5,-1
13/06/1994 00:00,14/06/1994 00:00,7,-1
14/06/1994 00:00,15/06/1994 00:00,2,-1
15/06/1994 00:00,16/06/1994 00:00,0,-1
16/06/1994 00:00,17/06/1994 00:00,0,-1
17/06/1994 00:00,18/06/1994 00:00,0,-1
18/06/1994 00:00,19/06/1994 00:00,0,-1
19/06/1994 00:00,20/06/1994 00:00,0,-1
20/06/1994 00:00,21/06/1994 00:00,0,-1
21/06/1994 00:00,22/06/1994 00:00,0,-1
22/06/1994 00:00,23/06/1994 00:00,0,-1
23/06/1994 00:00,24/06/1994 00:00,0,-1
24/06/1994 00:00,25/06/1994 00:00,0,-1
25/06/1994 00:00,26/06/1994 00:00,0,-1
26/06/1994 00:00,27/06/1994 00:00,0,-1
27/06/1994 00:00,28/06/1994 00:00,0,-1
28/06/1994 00:00,29/06/1994 00:00,0,-1
29/06/1994 00:00,30/06/1994 00:00,0,-1
30/06/1994 00:00,01/07/1994 00:00,0,-1
01/07/1994 00:00,02/07/1994 00:00,0,-1
02/07/1994 00:00,03/07/1994 00:00,0,-1
03/07/1994 00:00,04/07/1994 00:00,0,-1
04/07/1994 00:00,05/07/1994 00:00,0,-1
05/07/1994 00:00,06/07/1994 00:00,0,-1
06/07/1994 00:00,07/07/1994 00:00,NaN,-2
07/07/1994 00:00,08/07/1994 00:00,NaN,-2
08/07/1994 00:00,09/07/1994 00:00,NaN,-2
09/07/1994 00:00,10/07/1994 00:00,NaN,-2
10/07/1994 00:00,11/07/1994 00:00,NaN,-2
11/07/1994 00:00,12/07/1994 00:00,NaN,-2
12/07/1994 00:00,13/07/1994 00:00,NaN,-2
13/07/1994 00:00,14/07/1994 00:00,NaN,-2
14/07/1994 00:00,15/07/1994 00:00,NaN,-2
15/07/1994 00:00,16/07/1994 00:00,NaN,-2
16/07/1994 00:00,17/07/1994 00:00,NaN,-2
17/07/1994 00:00,18/07/1994 00:00,NaN,-2
18/07/1994 00:00,19/07/1994 00:00,NaN,-2
19/07/1994 00:00,20/07/1994 00:00,NaN,-2
20/07/1994 00:00,21/07/1994 00:00,NaN,-2
21/07/1994 00:00,22/07/1994 00:00,NaN,-2
22/07/1994 00:00,23/07/1994 00:00,NaN,-2
23/07/1994 00:00,24/07/1994 00:00,NaN,-2
24/07/1994 00:00,25/07/1994 00:00,NaN,-2
25/07/1994 00:00,26/07/1994 00:00,NaN,-2
26/07/1994 00:00,27/07/1994 00:00,NaN,-2
27/07/1994 00:00,28/07/1994 00:00,NaN,-2
28/07/1994 00:00,29/07/1994 00:00,NaN,-2
29/07/1994 00:00,30/07/1994 00:00,NaN,-2
30/07/1994 00:00,31/07/1994 00:00,NaN,-2
31/07/1994 00:00,01/08/1994 00:00,NaN,-2
01/08/1994 00:00,02/08/1994 00:00,NaN,-2
02/08/1994 00:00,03/08/1994 00:00,NaN,-2
03/08/1994 00:00,04/08/1994 00:00,NaN,-2
04/08/1994 00:00,05/08/1994 00:00,NaN,-2
05/08/1994 00:00,06/08/1994 00:00,NaN,-2
06/08/1994 00:00,07/08/1994 00:00,NaN,-2
07/08/1994 00:00,08/08/1994 00:00,NaN,-2
08/08/1994 00:00,09/08/1994 00:00,NaN,-2
09/08/1994 00:00,10/08/1994 00:00,NaN,-2
10/08/1994 00:00,11/08/1994 00:00,NaN,-2
11/08/1994 00:00,12/08/1994 00:00,NaN,-2
12/08/1994 00:00,13/08/1994 00:00,NaN,-2
13/08/1994 00:00,14/08/1994 00:00,NaN,-2
14/08/1994 00:00,15/08/1994 00:00,NaN,-2
15/08/1994 00:00,16/08/1994 00:00,NaN,-2
16/08/1994 00:00,17/08/1994 00:00,NaN,-2
17/08/1994 00:00,18/08/1994 00:00,NaN,-2
18/08/1994 00:00,19/08/1994 00:00,NaN,-2
19/08/1994 00:00,20/08/1994 00:00,NaN,-2
20/08/1994 00:00,21/08/1994 00:00,NaN,-2
21/08/1994 00:00,22/08/1994 00:00,NaN,-2
22/08/1994 00:00,23/08/1994 00:00,NaN,-2
23/08/1994 00:00,24/08/1994 00:00,NaN,-2
24/08/1994 00:00,25/08/1994 00:00,NaN,-2
25/08/1994 00:00,26/08/1994 00:00,NaN,-2
26/08/1994 00:00,27/08/1994 00:00,NaN,-2
27/08/1994 00:00,28/08/1994 00:00,NaN,-2
28/08/1994 00:00,29/08/1994 00:00,NaN,-2
29/08/1994 00:00,30/08/1994 00:00,NaN,-2
30/08/1994 00:00,31/08/1994 00:00,NaN,-2
31/08/1994 00:00,01/09/1994 00:00,NaN,-2
01/09/1994 00:00,02/09/1994 00:00,NaN,-2
02/09/1994 00:00,03/09/1994 00:00,NaN,-2
03/09/1994 00:00,04/09/1994 00:00,NaN,-2
04/09/1994 00:00,05/09/1994 00:00,NaN,-2
05/09/1994 00:00,06/09/1994 00:00,NaN,-2
06/09/1994 00:00,07/09/1994 00:00,NaN,-2
07/09/1994 00:00,08/09/1994 00:00,NaN,-2
08/09/1994 00:00,09/09/1994 00:00,NaN,-2
09/09/1994 00:00,10/09/1994 00:00,NaN,-2
10/09/1994 00:00,11/09/1994 00:00,NaN,-2
11/09/1994 00:00,12/09/1994 00:00,NaN,-2
12/09/1994 00:00,13/09/1994 00:00,NaN,-2
13/09/1994 00:00,14/09/1994 00:00,NaN,-2
14/09/1994 00:00,15/09/1994 00:00,NaN,-2
15/09/1994 00:00,16/09/1994 00:00,NaN,-2
16/09/1994 00:00,17/09/1994 00:00,NaN,-2
17/09/1994 00:00,18/09/1994 00:00,0,-1
18/09/1994 00:00,19/09/1994 00:00,0,-1
19/09/1994 00:00,20/09/1994 00:00,0,-1
20/09/1994 00:00,21/09/1994 00:00,0,-1
21/09/1994 00:00,22/09/1994 00:00,0,-1
22/09/1994 00:00,23/09/1994 00:00,0,-1
23/09/1994 00:00,24/09/1994 00:00,0,-1
24/09/1994 00:00,25/09/1994 00:00,0,-1
25/09/1994 00:00,26/09/1994 00:00,0,-1
26/09/1994 00:00,27/09/1994 00:00,0,-1
27/09/1994 00:00,28/09/1994 00:00,0,-1
28/09/1994 00:00,29/09/1994 00:00,0,-1
29/09/1994 00:00,30/09/1994 00:00,0,-1
30/09/1994 00:00,01/10/1994 00:00,0,-1
01/10/1994 00:00,02/10/1994 00:00,0,-1
02/10/1994 00:00,03/10/1994 00:00,0,-1
03/10/1994 00:00,04/10/1994 00:00,0,-1
04/10/1994 00:00,05/10/1994 00:00,0,-1
05/10/1994 00:00,06/10/1994 00:00,0,-1
06/10/1994 00:00,07/10/1994 00:00,0,-1
07/10/1994 00:00,08/10/1994 00:00,0,-1
08/10/1994 00:00,09/10/1994 00:00,0,-1
09/10/1994 00:00,10/10/1994 00:00,0,-1
10/10/1994 00:00,11/10/1994 00:00,0,-1
11/10/1994 00:00,12/10/1994 00:00,0,-1
12/10/1994 00:00,13/10/1994 00:00,2,-1
13/10/1994 00:00,14/10/1994 00:00,7,-1
14/10/1994 00:00,15/10/1994 00:00,9,-1
15/10/1994 00:00,16/10/1994 00:00,6,-1
16/10/1994 00:00,17/10/1994 00:00,0,-1
17/10/1994 00:00,18/10/1994 00:00,0,-1
18/10/1994 00:00,19/10/1994 00:00,0,-1
19/10/1994 00:00,20/10/1994 00:00,0,-1
20/10/1994 00:00,21/10/1994 00:00,0,-1
21/10/1994 00:00,22/10/1994 00:00,0,-1
22/10/1994 00:00,23/10/1994 00:00,2,-1
23/10/1994 00:00,24/10/1994 00:00,6,-1
24/10/1994 00:00,25/10/1994 00:00,4,-1
25/10/1994 00:00,26/10/1994 00:00,0,-1
26/10/1994 00:00,27/10/1994 00:00,2,-1
27/10/1994 00:00,28/10/1994 00:00,7,-1
28/10/1994 00:00,29/10/1994 00:00,11,-1
29/10/1994 00:00,30/10/1994 00:00,17,-1
30/10/1994 00:00,31/10/1994 00:00,29.33333333,-1
31/10/1994 00:00,01/11/1994 00:00,47,-1
01/11/1994 00:00,02/11/1994 00:00,51,-1
02/11/1994 00:00,03/11/1994 00:00,57,-1
03/11/1994 00:00,04/11/1994 00:00,65,-1
04/11/1994 00:00,05/11/1994 00:00,75,-1
05/11/1994 00:00,06/11/1994 00:00,80,-1
06/11/1994 00:00,07/11/1994 00:00,84,-1
07/11/1994 00:00,08/11/1994 00:00,89,-1
08/11/1994 00:00,09/11/1994 00:00,91,-1
09/11/1994 00:00,10/11/1994 00:00,94.33333333,-1
10/11/1994 00:00,11/11/1994 00:00,101,-1
11/11/1994 00:00,12/11/1994 00:00,102,-1
12/11/1994 00:00,13/11/1994 00:00,109,-1
13/11/1994 00:00,14/11/1994 00:00,119,-1
14/11/1994 00:00,15/11/1994 00:00,121,-1
15/11/1994 00:00,16/11/1994 00:00,125,-1
16/11/1994 00:00,17/11/1994 00:00,125,-1
17/11/1994 00:00,18/11/1994 00:00,129,-1
18/11/1994 00:00,19/11/1994 00:00,141,-1
19/11/1994 00:00,20/11/1994 00:00,150,-1
20/11/1994 00:00,21/11/1994 00:00,154,-1
21/11/1994 00:00,22/11/1994 00:00,165.3333333,-1
22/11/1994 00:00,23/11/1994 00:00,181,-1
23/11/1994 00:00,24/11/1994 00:00,184,-1
24/11/1994 00:00,25/11/1994 00:00,186,-1
25/11/1994 00:00,26/11/1994 00:00,187,-1
26/11/1994 00:00,27/11/1994 00:00,189,-1
27/11/1994 00:00,28/11/1994 00:00,191,-1
28/11/1994 00:00,29/11/1994 00:00,204.3333333,-1
29/11/1994 00:00,30/11/1994 00:00,228,-1
30/11/1994 00:00,01/12/1994 00:00,240,-1
01/12/1994 00:00,02/12/1994 00:00,244,-1
02/12/1994 00:00,03/12/1994 00:00,245,-1
03/12/1994 00:00,04/12/1994 00:00,248,-1
04/12/1994 00:00,05/12/1994 00:00,250,-1
05/12/1994 00:00,06/12/1994 00:00,249,-1
06/12/1994 00:00,07/12/1994 00:00,251,-1
07/12/1994 00:00,08/12/1994 00:00,259,-1
08/12/1994 00:00,09/12/1994 00:00,261,-1
09/12/1994 00:00,10/12/1994 00:00,265,-1
10/12/1994 00:00,11/12/1994 00:00,265,-1
11/12/1994 00:00,12/12/1994 00:00,265,-1
12/12/1994 00:00,13/12/1994 00:00,266,-1
13/12/1994 00:00,14/12/1994 00:00,269,-1
14/12/1994 00:00,15/12/1994 00:00,271,-1
15/12/1994 00:00,16/12/1994 00:00,274,-1
16/12/1994 00:00,17/12/1994 00:00,281,-1
17/12/1994 00:00,18/12/1994 00:00,285.3333333,-1
18/12/1994 00:00,19/12/1994 00:00,292,-1
19/12/1994 00:00,20/12/1994 00:00,301,-1
20/12/1994 00:00,21/12/1994 00:00,316,-1
21/12/1994 00:00,22/12/1994 00:00,333,-1
22/12/1994 00:00,23/12/1994 00:00,352.3333333,-1
23/12/1994 00:00,24/12/1994 00:00,363,-1
24/12/1994 00:00,25/12/1994 00:00,363,-1
25/12/1994 00:00,26/12/1994 00:00,364,-1
26/12/1994 00:00,27/12/1994 00:00,368,-1
27/12/1994 00:00,28/12/1994 00:00,372,-1
28/12/1994 00:00,29/12/1994 00:00,372,-1
29/12/1994 00:00,30/12/1994 00:00,372,-1
