Date,Parameter,Level_m,Symbol
2013-01-10,Level,3.32999992370605,NA
2013-01-11,Level,3.31900000572205,NA
2013-01-12,Level,3.31399989128113,NA
2013-01-13,Level,3.31399989128113,NA
2013-01-14,Level,3.31800007820129,NA
2013-01-15,Level,3.32200002670288,NA
2013-01-16,Level,3.32399988174438,NA
2013-01-17,Level,3.32999992370605,NA
2013-01-18,Level,3.33400011062622,NA
2013-01-19,Level,3.3289999961853,NA
2013-01-20,Level,3.32200002670288,NA
2013-01-21,Level,3.31900000572205,NA
2013-01-22,Level,3.31599998474121,NA
2013-01-23,Level,3.31699991226196,NA
2013-01-24,Level,3.31800007820129,NA
2013-01-25,Level,3.31900000572205,NA
2013-01-26,Level,3.3199999332428,NA
2013-01-27,Level,3.32200002670288,NA
2013-01-28,Level,3.3199999332428,NA
2013-01-29,Level,3.31599998474121,NA
2013-01-30,Level,3.31800007820129,NA
2013-01-31,Level,3.32100009918213,NA
2013-02-01,Level,3.32299995422363,NA
2013-02-02,Level,3.32500004768372,NA
2013-02-03,Level,3.32399988174438,NA
2013-02-04,Level,3.32500004768372,NA
2013-02-05,Level,3.32800006866455,NA
2013-02-06,Level,3.33200001716614,NA
2013-02-07,Level,3.33400011062622,NA
2013-02-08,Level,3.33200001716614,NA
2013-02-09,Level,3.32599997520447,NA
2013-02-10,Level,3.3199999332428,NA
2013-02-11,Level,3.31599998474121,NA
2013-02-12,Level,3.31599998474121,NA
2013-02-13,Level,3.31599998474121,NA
2013-02-14,Level,3.31399989128113,NA
2013-02-15,Level,3.31399989128113,NA
2013-02-16,Level,3.31599998474121,NA
2013-02-17,Level,3.31299996376038,NA
2013-02-18,Level,3.31299996376038,NA
2013-02-19,Level,3.31399989128113,NA
2013-02-20,Level,3.31500005722046,NA
2013-02-21,Level,3.31699991226196,NA
2013-02-22,Level,3.31900000572205,NA
2013-02-23,Level,3.32200002670288,NA
2013-02-24,Level,3.31699991226196,NA
2013-02-25,Level,3.34299993515015,NA
2013-02-26,Level,3.33999991416931,NA
2013-02-27,Level,3.32800006866455,NA
2013-02-28,Level,3.34200000762939,NA
2013-03-01,Level,3.34400010108948,NA
2013-03-02,Level,3.39299988746643,NA
2013-03-03,Level,3.54200005531311,NA
2013-03-04,Level,3.46799993515015,NA
2013-03-05,Level,3.37599992752075,NA
2013-03-06,Level,3.34500002861023,NA
2013-03-07,Level,3.32200002670288,NA
2013-03-08,Level,3.31599998474121,NA
2013-03-09,Level,3.31699991226196,NA
2013-03-10,Level,3.32399988174438,NA
2013-03-11,Level,3.32399988174438,NA
2013-03-12,Level,3.32200002670288,NA
2013-03-13,Level,3.32399988174438,NA
2013-03-14,Level,3.32699990272522,NA
2013-03-15,Level,3.33299994468689,NA
2013-03-16,Level,3.34400010108948,NA
2013-03-17,Level,3.36299991607666,NA
2013-03-18,Level,3.36999988555908,NA
2013-03-19,Level,3.35899996757507,NA
2013-03-20,Level,3.35999989509583,NA
2013-03-21,Level,3.36999988555908,NA
2013-03-22,Level,3.36700010299683,NA
2013-03-23,Level,3.3510000705719,NA
2013-03-24,Level,3.34800004959106,NA
2013-03-25,Level,3.3510000705719,NA
2013-03-26,Level,3.36100006103516,NA
2013-03-27,Level,3.39199995994568,NA
2013-03-28,Level,3.42000007629395,NA
2013-03-29,Level,3.43199992179871,NA
2013-03-30,Level,3.43300008773804,NA
2013-03-31,Level,3.45600008964539,NA
2013-04-01,Level,3.48699998855591,NA
2013-04-02,Level,3.52800011634827,NA
2013-04-03,Level,3.5460000038147,NA
2013-04-04,Level,3.54500007629395,NA
2013-04-05,Level,3.54800009727478,NA
2013-04-06,Level,3.56100010871887,NA
2013-04-07,Level,3.57200002670288,NA
2013-04-08,Level,3.54099988937378,NA
2013-04-09,Level,3.55599999427795,NA
2013-04-10,Level,3.57699990272522,NA
2013-04-11,Level,3.58200001716614,NA
2013-04-12,Level,3.59999990463257,NA
2013-04-13,Level,3.61800003051758,NA
2013-04-14,Level,3.6029999256134,NA
2013-04-15,Level,3.6010000705719,NA
2013-04-16,Level,3.60199999809265,NA
2013-04-17,Level,3.62400007247925,NA
2013-04-18,Level,3.64199995994568,NA
2013-04-19,Level,3.68600010871887,NA
2013-04-20,Level,3.7739999294281,NA
2013-04-21,Level,3.92899990081787,NA
2013-04-22,Level,4.03000020980835,NA
2013-04-23,Level,3.84100008010864,NA
2013-04-24,Level,3.86800003051758,NA
2013-04-25,Level,4.03000020980835,NA
2013-04-26,Level,4.21799993515015,NA
2013-04-27,Level,4.39099979400635,NA
2013-04-28,Level,4.74900007247925,NA
2013-04-29,Level,4.83599996566772,NA
2013-04-30,Level,4.67899990081787,NA
2013-05-01,Level,4.53499984741211,NA
2013-05-02,Level,4.39599990844727,NA
2013-05-03,Level,4.27199983596802,NA
2013-05-04,Level,4.24200010299683,NA
2013-05-05,Level,4.27500009536743,NA
2013-05-06,Level,4.34000015258789,NA
2013-05-07,Level,4.44999980926514,NA
2013-05-08,Level,4.48299980163574,NA
2013-05-09,Level,4.42999982833862,NA
2013-05-10,Level,4.35099983215332,NA
2013-05-11,Level,4.26399993896484,NA
2013-05-12,Level,4.17799997329712,NA
2013-05-13,Level,4.09800004959106,NA
2013-05-14,Level,4.02299976348877,NA
2013-05-15,Level,3.96000003814697,NA
2013-05-16,Level,3.88700008392334,NA
2013-05-17,Level,3.80599999427795,NA
2013-05-18,Level,3.74399995803833,NA
2013-05-19,Level,3.69600009918213,NA
2013-05-20,Level,3.65599989891052,NA
2013-05-21,Level,3.62700009346008,NA
2013-05-22,Level,3.59899997711182,NA
2013-05-23,Level,3.56900000572205,NA
2013-05-24,Level,3.54399991035461,NA
2013-05-25,Level,3.52600002288818,NA
2013-05-26,Level,3.50799989700317,NA
2013-05-27,Level,3.49499988555908,NA
2013-05-28,Level,3.49300003051758,NA
2013-05-29,Level,3.48499989509583,NA
2013-05-30,Level,3.48499989509583,NA
2013-05-31,Level,3.50399994850159,NA
2013-06-01,Level,3.51300001144409,NA
2013-06-02,Level,3.50099992752075,NA
2013-06-03,Level,3.47699999809265,NA
2013-06-04,Level,3.4539999961853,NA
2013-06-05,Level,3.42799997329712,NA
2013-06-06,Level,3.40499997138977,NA
2013-06-07,Level,3.38700008392334,NA
2013-06-08,Level,3.36999988555908,NA
2013-06-09,Level,3.35700011253357,NA
2013-06-10,Level,3.34899997711182,NA
2013-06-11,Level,3.34200000762939,NA
2013-06-12,Level,3.32699990272522,NA
2013-06-13,Level,3.32200002670288,NA
2013-06-14,Level,3.32399988174438,NA
2013-06-15,Level,3.34500002861023,NA
2013-06-16,Level,3.36299991607666,NA
2013-06-17,Level,3.35700011253357,NA
2013-06-18,Level,3.34699988365173,NA
2013-06-19,Level,3.37899994850159,NA
2013-06-20,Level,3.37899994850159,NA
2013-06-21,Level,3.3659999370575,NA
2013-06-22,Level,3.34699988365173,NA
2013-06-23,Level,3.3289999961853,NA
2013-06-24,Level,3.34800004959106,NA
2013-06-25,Level,3.32800006866455,NA
2013-06-26,Level,3.31299996376038,NA
2013-06-27,Level,3.3050000667572,NA
2013-06-28,Level,3.29299998283386,NA
2013-06-29,Level,3.28900003433228,NA
2013-06-30,Level,3.28399991989136,NA
2013-07-01,Level,3.27600002288818,NA
2013-07-02,Level,3.26200008392334,NA
2013-07-03,Level,3.24900007247925,NA
2013-07-04,Level,3.23900008201599,NA
2013-07-05,Level,3.2279999256134,NA
2013-07-06,Level,3.22399997711182,NA
2013-07-07,Level,3.21900010108948,NA
2013-07-08,Level,3.21900010108948,NA
2013-07-09,Level,3.21600008010864,NA
2013-07-10,Level,3.21099996566772,NA
2013-07-11,Level,3.20799994468689,NA
2013-07-12,Level,3.20799994468689,NA
2013-07-13,Level,3.21799993515015,NA
2013-07-14,Level,3.23699998855591,NA
2013-07-15,Level,3.26500010490417,NA
2013-07-16,Level,3.26999998092651,NA
2013-07-17,Level,3.24699997901917,NA
2013-07-18,Level,3.22900009155273,NA
2013-07-19,Level,3.21799993515015,NA
2013-07-20,Level,3.20700001716614,NA
2013-07-21,Level,3.19799995422363,NA
2013-07-22,Level,3.19000005722046,NA
2013-07-23,Level,3.18799996376038,NA
2013-07-24,Level,3.19000005722046,NA
2013-07-25,Level,3.18099999427795,NA
2013-07-26,Level,3.17400002479553,NA
2013-07-27,Level,3.17700004577637,NA
2013-07-28,Level,3.18199992179871,NA
2013-07-29,Level,3.19899988174438,NA
2013-07-30,Level,3.1949999332428,NA
2013-07-31,Level,3.18499994277954,NA
2013-08-01,Level,3.18099999427795,NA
2013-08-02,Level,3.17600011825562,NA
2013-08-03,Level,3.1710000038147,NA
2013-08-04,Level,3.17199993133545,NA
2013-08-05,Level,3.16799998283386,NA
2013-08-06,Level,3.16400003433228,NA
2013-08-07,Level,3.16199994087219,NA
2013-08-08,Level,3.16199994087219,NA
2013-08-09,Level,3.16000008583069,NA
2013-08-10,Level,3.15799999237061,NA
2013-08-11,Level,3.15700006484985,NA
2013-08-12,Level,3.17300009727478,NA
2013-08-13,Level,3.17000007629395,NA
2013-08-14,Level,3.18300008773804,NA
2013-08-15,Level,3.17700004577637,NA
2013-08-16,Level,3.17400002479553,NA
2013-08-17,Level,3.17700004577637,NA
2013-08-18,Level,3.18300008773804,NA
2013-08-19,Level,3.17799997329712,NA
2013-08-20,Level,3.17899990081787,NA
2013-08-21,Level,3.1949999332428,A
2013-08-22,Level,3.18400001525879,NA
2013-08-23,Level,3.1800000667572,NA
2013-08-24,Level,3.18700003623962,NA
2013-08-25,Level,3.19199991226196,NA
2013-08-26,Level,3.21099996566772,NA
2013-08-27,Level,3.21199989318848,NA
2013-08-28,Level,3.20499992370605,NA
2013-08-29,Level,3.20199990272522,NA
2013-08-30,Level,3.20300006866455,NA
2013-08-31,Level,3.20199990272522,NA
2013-09-01,Level,3.20499992370605,NA
2013-09-02,Level,3.19899988174438,NA
2013-09-03,Level,3.19600009918213,NA
2013-09-04,Level,3.19000005722046,NA
2013-09-05,Level,3.18199992179871,NA
2013-09-06,Level,3.18199992179871,NA
2013-09-07,Level,3.17700004577637,NA
2013-09-08,Level,3.17400002479553,NA
2013-09-09,Level,3.16799998283386,NA
2013-09-10,Level,3.17000007629395,NA
2013-09-11,Level,3.16700005531311,NA
2013-09-12,Level,3.17600011825562,NA
2013-09-13,Level,3.16700005531311,NA
2013-09-14,Level,3.16499996185303,NA
2013-09-15,Level,3.16599988937378,NA
2013-09-16,Level,3.16400003433228,NA
2013-09-17,Level,3.16400003433228,NA
2013-09-18,Level,3.17400002479553,A
2013-09-19,Level,3.17899990081787,NA
2013-09-20,Level,3.17499995231628,NA
2013-09-21,Level,3.17199993133545,NA
2013-09-22,Level,3.17199993133545,NA
2013-09-23,Level,3.17600011825562,NA
2013-09-24,Level,3.18600010871887,A
2013-09-25,Level,3.18700003623962,A
2013-09-26,Level,3.18499994277954,A
2013-09-27,Level,3.18600010871887,NA
2013-09-28,Level,3.18899989128113,NA
2013-09-29,Level,3.19199991226196,A
2013-09-30,Level,3.21199989318848,NA
2013-10-01,Level,3.22499990463257,NA
2013-10-02,Level,3.24200010299683,A
2013-10-03,Level,3.24399995803833,A
2013-10-04,Level,3.23900008201599,NA
2013-10-05,Level,3.23900008201599,NA
2013-10-06,Level,3.25699996948242,NA
2013-10-07,Level,3.27600002288818,NA
2013-10-08,Level,3.28900003433228,NA
2013-10-09,Level,3.28399991989136,NA
2013-10-10,Level,3.28500008583069,NA
2013-10-11,Level,3.28099989891052,NA
2013-10-12,Level,3.27099990844727,NA
2013-10-13,Level,3.25799989700317,NA
2013-10-14,Level,3.24799990653992,NA
2013-10-15,Level,3.23900008201599,NA
2013-10-16,Level,3.23300004005432,NA
2013-10-17,Level,3.2279999256134,NA
2013-10-18,Level,3.22399997711182,NA
2013-10-19,Level,3.22099995613098,NA
2013-10-20,Level,3.21900010108948,NA
2013-10-21,Level,3.23600006103516,NA
2013-10-22,Level,3.22499990463257,NA
2013-10-23,Level,3.21700000762939,NA
2013-10-24,Level,3.21399998664856,NA
2013-10-25,Level,3.20900011062622,NA
2013-10-26,Level,3.20799994468689,NA
2013-10-27,Level,3.20499992370605,NA
2013-10-28,Level,3.2039999961853,NA
2013-10-29,Level,3.2039999961853,NA
2013-10-30,Level,3.20700001716614,NA
2013-10-31,Level,3.21099996566772,NA
2013-11-01,Level,3.21499991416931,NA
2013-11-02,Level,3.21199989318848,NA
2013-11-03,Level,3.22399997711182,NA
2013-11-04,Level,3.31100010871887,NA
2013-11-05,Level,3.21900010108948,NA
2013-11-06,Level,3.25,NA
2013-11-07,Level,3.21300005912781,NA
2013-11-08,Level,3.21700000762939,NA
2013-11-09,Level,3.22000002861023,NA
2013-11-10,Level,3.22699999809265,NA
2013-11-11,Level,3.22300004959106,NA
2013-11-12,Level,3.22000002861023,NA
2013-11-13,Level,3.21799993515015,NA
2013-11-14,Level,3.21900010108948,NA
2013-11-15,Level,3.23200011253357,NA
2013-11-16,Level,3.3289999961853,NA
2013-11-17,Level,3.42000007629395,NA
2013-11-18,Level,3.48000001907349,NA
2013-11-19,Level,3.53299999237061,NA
2013-11-20,Level,3.54999995231628,NA
2013-11-21,Level,3.49300003051758,NA
2013-11-22,Level,3.41899991035461,NA
2013-11-23,Level,3.31699991226196,NA
2013-11-24,Level,3.25799989700317,NA
2013-11-25,Level,3.25099992752075,NA
2013-11-26,Level,3.25200009346008,NA
2013-11-27,Level,3.24799990653992,NA
2013-11-28,Level,3.25300002098083,NA
2013-11-29,Level,3.25300002098083,NA
2013-11-30,Level,3.25500011444092,NA
2013-12-01,Level,3.26099991798401,NA
2013-12-02,Level,3.26500010490417,NA
2013-12-03,Level,3.29299998283386,NA
2013-12-04,Level,3.29200005531311,NA
2013-12-05,Level,3.29200005531311,NA
2013-12-06,Level,3.31699991226196,NA
2013-12-07,Level,3.36700010299683,NA
2013-12-08,Level,3.40499997138977,NA
2013-12-09,Level,3.41700005531311,NA
2013-12-10,Level,3.46199989318848,NA
2013-12-11,Level,3.46900010108948,NA
2013-12-12,Level,3.47300004959106,NA
2013-12-13,Level,3.46900010108948,NA
2013-12-14,Level,3.46900010108948,NA
2013-12-15,Level,3.45499992370605,NA
2013-12-16,Level,3.43499994277954,NA
2013-12-17,Level,3.44799995422363,NA
2013-12-18,Level,3.42899990081787,NA
2013-12-19,Level,3.38899993896484,NA
2013-12-20,Level,3.37400007247925,NA
2013-12-21,Level,3.36199998855591,NA
2013-12-22,Level,3.34999990463257,NA
2013-12-23,Level,3.34899997711182,NA
2013-12-24,Level,3.34400010108948,NA
2013-12-25,Level,3.33599996566772,NA
2013-12-26,Level,3.33999991416931,NA
2013-12-27,Level,3.42499995231628,NA
2013-12-28,Level,3.51200008392334,NA
2013-12-29,Level,3.60500001907349,NA
2013-12-30,Level,3.69400000572205,NA
2013-12-31,Level,3.68600010871887,NA
2014-01-01,Level,3.70199990272522,NA
2014-01-02,Level,3.72399997711182,NA
2014-01-03,Level,3.71399998664856,NA
2014-01-04,Level,3.67300009727478,NA
2014-01-05,Level,3.61100006103516,NA
2014-01-06,Level,3.55399990081787,NA
2014-01-07,Level,3.50999999046326,NA
2014-01-08,Level,3.48099994659424,NA
2014-01-09,Level,3.47199988365173,NA
2014-01-10,Level,3.46399998664856,NA
2014-01-11,Level,3.46600008010864,NA
2014-01-12,Level,3.46799993515015,NA
2014-01-13,Level,3.46499991416931,NA
2014-01-14,Level,3.46499991416931,NA
2014-01-15,Level,3.4760000705719,NA
2014-01-16,Level,3.46900010108948,NA
2014-01-17,Level,3.44799995422363,NA
2014-01-18,Level,3.43499994277954,NA
2014-01-19,Level,3.41499996185303,NA
2014-01-20,Level,3.39599990844727,NA
2014-01-21,Level,3.39100003242493,NA
2014-01-22,Level,3.3970000743866,NA
2014-01-23,Level,3.41000008583069,NA
2014-01-24,Level,3.41700005531311,NA
2014-01-25,Level,3.41199994087219,NA
2014-01-26,Level,3.39400005340576,NA
2014-01-27,Level,3.38499999046326,NA
2014-01-28,Level,3.38100004196167,NA
2014-01-29,Level,3.37400007247925,NA
2014-01-30,Level,3.36299991607666,NA
2014-01-31,Level,3.3529999256134,NA
2014-02-01,Level,3.34200000762939,NA
2014-02-02,Level,3.33100008964539,NA
2014-02-03,Level,3.32500004768372,NA
2014-02-04,Level,3.31699991226196,NA
2014-02-05,Level,3.30599999427795,NA
2014-02-06,Level,3.29900002479553,NA
2014-02-07,Level,3.2960000038147,NA
2014-02-08,Level,3.2960000038147,NA
2014-02-09,Level,3.29500007629395,NA
2014-02-10,Level,3.29900002479553,NA
2014-02-11,Level,3.30900001525879,NA
2014-02-12,Level,3.32500004768372,NA
2014-02-13,Level,3.33500003814697,NA
2014-02-14,Level,3.35400009155273,NA
2014-02-15,Level,3.3659999370575,NA
2014-02-16,Level,3.37700009346008,NA
2014-02-17,Level,3.39100003242493,NA
2014-02-18,Level,3.41000008583069,NA
2014-02-19,Level,3.40100002288818,NA
2014-02-20,Level,3.3840000629425,NA
2014-02-21,Level,3.36700010299683,NA
2014-02-22,Level,3.34599995613098,NA
2014-02-23,Level,3.33200001716614,NA
2014-02-24,Level,3.31800007820129,NA
2014-02-25,Level,3.30900001525879,NA
2014-02-26,Level,3.30399990081787,NA
2014-02-27,Level,3.30299997329712,NA
2014-02-28,Level,3.30299997329712,NA
2014-03-01,Level,3.29500007629395,NA
2014-03-02,Level,3.29099988937378,NA
2014-03-03,Level,3.28999996185303,NA
2014-03-04,Level,3.28999996185303,NA
2014-03-05,Level,3.28999996185303,NA
2014-03-06,Level,3.29099988937378,NA
2014-03-07,Level,3.29699993133545,NA
2014-03-08,Level,3.30399990081787,NA
2014-03-09,Level,3.31599998474121,NA
2014-03-10,Level,3.3289999961853,NA
2014-03-11,Level,3.33599996566772,NA
2014-03-12,Level,3.33899998664856,NA
2014-03-13,Level,3.34400010108948,NA
2014-03-14,Level,3.34699988365173,NA
2014-03-15,Level,3.34800004959106,NA
2014-03-16,Level,3.34800004959106,NA
2014-03-17,Level,3.34899997711182,NA
2014-03-18,Level,3.34500002861023,NA
2014-03-19,Level,3.34400010108948,NA
2014-03-20,Level,3.34100008010864,NA
2014-03-21,Level,3.33400011062622,NA
2014-03-22,Level,3.3289999961853,NA
2014-03-23,Level,3.32299995422363,NA
2014-03-24,Level,3.31800007820129,NA
2014-03-25,Level,3.31900000572205,NA
2014-03-26,Level,3.3199999332428,NA
2014-03-27,Level,3.31900000572205,NA
2014-03-28,Level,3.3199999332428,NA
2014-03-29,Level,3.32399988174438,NA
2014-03-30,Level,3.32599997520447,NA
2014-03-31,Level,3.32599997520447,NA
2014-04-01,Level,3.32999992370605,NA
2014-04-02,Level,3.33699989318848,NA
2014-04-03,Level,3.34999990463257,NA
2014-04-04,Level,3.38100004196167,NA
2014-04-05,Level,3.41700005531311,NA
2014-04-06,Level,3.46700000762939,NA
2014-04-07,Level,3.59800004959106,NA
2014-04-08,Level,3.82299995422363,NA
2014-04-09,Level,3.83500003814697,NA
2014-04-10,Level,3.84699988365173,NA
2014-04-11,Level,3.83100008964539,NA
2014-04-12,Level,3.91300010681152,NA
2014-04-13,Level,3.97199988365173,NA
2014-04-14,Level,4.06500005722046,NA
2014-04-15,Level,4.05100011825562,NA
2014-04-16,Level,4.09700012207031,NA
2014-04-17,Level,4.10799980163574,NA
2014-04-18,Level,4.10599994659424,NA
2014-04-19,Level,4.01599979400635,NA
2014-04-20,Level,4.09000015258789,NA
2014-04-21,Level,4.16400003433228,NA
2014-04-22,Level,4.29699993133545,NA
2014-04-23,Level,4.38899993896484,NA
2014-04-24,Level,4.47800016403198,NA
2014-04-25,Level,4.54899978637695,NA
2014-04-26,Level,4.53599977493286,NA
2014-04-27,Level,4.51700019836426,NA
2014-04-28,Level,4.5149998664856,NA
2014-04-29,Level,4.51700019836426,NA
2014-04-30,Level,4.48299980163574,NA
2014-05-01,Level,4.44999980926514,NA
2014-05-02,Level,4.44799995422363,NA
2014-05-03,Level,4.46700000762939,NA
2014-05-04,Level,4.43300008773804,NA
2014-05-05,Level,4.34999990463257,NA
2014-05-06,Level,4.24700021743774,NA
2014-05-07,Level,4.13800001144409,NA
2014-05-08,Level,4.05700016021729,NA
2014-05-09,Level,4.01399993896484,NA
2014-05-10,Level,3.99499988555908,NA
2014-05-11,Level,3.98600006103516,NA
2014-05-12,Level,3.97699999809265,NA
2014-05-13,Level,3.94899988174438,NA
2014-05-14,Level,3.91599988937378,NA
2014-05-15,Level,3.89499998092651,NA
2014-05-16,Level,3.88299989700317,NA
2014-05-17,Level,3.875,NA
2014-05-18,Level,3.83899998664856,NA
2014-05-19,Level,3.79299998283386,NA
2014-05-20,Level,3.75099992752075,NA
2014-05-21,Level,3.70700001716614,NA
2014-05-22,Level,3.67400002479553,NA
2014-05-23,Level,3.65400004386902,NA
2014-05-24,Level,3.63199996948242,NA
2014-05-25,Level,3.60899996757507,NA
2014-05-26,Level,3.58400011062622,NA
2014-05-27,Level,3.56900000572205,NA
2014-05-28,Level,3.54999995231628,NA
2014-05-29,Level,3.54500007629395,NA
2014-05-30,Level,3.52999997138977,NA
2014-05-31,Level,3.51500010490417,NA
2014-06-01,Level,3.48900008201599,NA
2014-06-02,Level,3.46300005912781,NA
2014-06-03,Level,3.43499994277954,NA
2014-06-04,Level,3.41400003433228,NA
2014-06-05,Level,3.40400004386902,NA
2014-06-06,Level,3.40100002288818,NA
2014-06-07,Level,3.39000010490417,NA
2014-06-08,Level,3.37899994850159,NA
2014-06-09,Level,3.37100005149841,NA
2014-06-10,Level,3.35899996757507,NA
2014-06-11,Level,3.34200000762939,NA
2014-06-12,Level,3.33400011062622,NA
2014-06-13,Level,3.32800006866455,NA
2014-06-14,Level,3.3199999332428,NA
2014-06-15,Level,3.31599998474121,NA
2014-06-16,Level,3.31399989128113,NA
2014-06-17,Level,3.31500005722046,NA
2014-06-18,Level,3.30200004577637,NA
2014-06-19,Level,3.29500007629395,NA
2014-06-20,Level,3.29200005531311,NA
2014-06-21,Level,3.29099988937378,NA
2014-06-22,Level,3.28500008583069,NA
2014-06-23,Level,3.27500009536743,NA
2014-06-24,Level,3.26799988746643,NA
2014-06-25,Level,3.26099991798401,NA
2014-06-26,Level,3.25699996948242,NA
2014-06-27,Level,3.25600004196167,NA
2014-06-28,Level,3.25500011444092,NA
2014-06-29,Level,3.24699997901917,NA
2014-06-30,Level,3.23900008201599,NA
2014-07-01,Level,3.22699999809265,NA
2014-07-02,Level,3.22399997711182,NA
2014-07-03,Level,3.22099995613098,NA
2014-07-04,Level,3.21499991416931,NA
2014-07-05,Level,3.21199989318848,NA
2014-07-06,Level,3.20900011062622,NA
2014-07-07,Level,3.21300005912781,NA
2014-07-08,Level,3.21000003814697,NA
2014-07-09,Level,3.20199990272522,NA
2014-07-10,Level,3.19700002670288,NA
2014-07-11,Level,3.19400000572205,NA
2014-07-12,Level,3.18899989128113,NA
2014-07-13,Level,3.18499994277954,NA
2014-07-14,Level,3.17799997329712,NA
2014-07-15,Level,3.17400002479553,NA
2014-07-16,Level,3.1710000038147,NA
2014-07-17,Level,3.16700005531311,NA
2014-07-18,Level,3.16700005531311,NA
2014-07-19,Level,3.16700005531311,NA
2014-07-20,Level,3.1710000038147,NA
2014-07-21,Level,3.17700004577637,NA
2014-07-22,Level,3.19000005722046,NA
2014-07-23,Level,3.1800000667572,NA
2014-07-24,Level,3.16799998283386,NA
2014-07-25,Level,3.16799998283386,NA
2014-07-26,Level,3.17400002479553,NA
2014-07-27,Level,3.16799998283386,NA
2014-07-28,Level,3.16100001335144,NA
2014-07-29,Level,3.15700006484985,NA
2014-07-30,Level,3.15599989891052,NA
2014-07-31,Level,3.15400004386902,NA
2014-08-01,Level,3.15100002288818,NA
2014-08-02,Level,3.1489999294281,NA
2014-08-03,Level,3.1470000743866,NA
2014-08-04,Level,3.1470000743866,NA
2014-08-05,Level,3.1470000743866,NA
2014-08-06,Level,3.14599990844727,NA
2014-08-07,Level,3.1489999294281,NA
2014-08-08,Level,3.14800000190735,NA
2014-08-09,Level,3.1470000743866,NA
2014-08-10,Level,3.14299988746643,NA
2014-08-11,Level,3.13899993896484,NA
2014-08-12,Level,3.14299988746643,NA
2014-08-13,Level,3.13899993896484,NA
2014-08-14,Level,3.13700008392334,NA
2014-08-15,Level,3.13599991798401,NA
2014-08-16,Level,3.13800001144409,NA
2014-08-17,Level,3.13499999046326,NA
2014-08-18,Level,3.13700008392334,NA
2014-08-19,Level,3.14000010490417,NA
2014-08-20,Level,3.13800001144409,NA
2014-08-21,Level,3.14000010490417,NA
2014-08-22,Level,3.14199995994568,NA
2014-08-23,Level,3.14599990844727,NA
2014-08-24,Level,3.1489999294281,NA
2014-08-25,Level,3.14400005340576,NA
2014-08-26,Level,3.14000010490417,NA
2014-08-27,Level,3.13700008392334,NA
2014-08-28,Level,3.13599991798401,NA
2014-08-29,Level,3.14000010490417,NA
2014-08-30,Level,3.13899993896484,NA
2014-08-31,Level,3.14000010490417,NA
2014-09-01,Level,3.1470000743866,NA
2014-09-02,Level,3.17000007629395,NA
2014-09-03,Level,3.18199992179871,NA
2014-09-04,Level,3.18199992179871,NA
2014-09-05,Level,3.17400002479553,NA
2014-09-06,Level,3.16700005531311,NA
2014-09-07,Level,3.15700006484985,NA
2014-09-08,Level,3.16199994087219,NA
2014-09-09,Level,3.16300010681152,NA
2014-09-10,Level,3.17300009727478,NA
2014-09-11,Level,3.17300009727478,NA
2014-09-12,Level,3.17600011825562,NA
2014-09-13,Level,3.17000007629395,NA
2014-09-14,Level,3.16799998283386,NA
2014-09-15,Level,3.16400003433228,NA
2014-09-16,Level,3.16700005531311,NA
2014-09-17,Level,3.16199994087219,NA
2014-09-18,Level,3.16199994087219,NA
2014-09-19,Level,3.15899991989136,NA
2014-09-20,Level,3.15499997138977,NA
2014-09-21,Level,3.15799999237061,NA
2014-09-22,Level,3.16300010681152,NA
2014-09-23,Level,3.16199994087219,NA
2014-09-24,Level,3.16199994087219,NA
2014-09-25,Level,3.16300010681152,NA
2014-09-26,Level,3.17499995231628,NA
2014-09-27,Level,3.17700004577637,NA
2014-09-28,Level,3.17300009727478,NA
2014-09-29,Level,3.17400002479553,NA
2014-09-30,Level,3.17600011825562,NA
2014-10-01,Level,3.17700004577637,NA
2014-10-02,Level,3.17899990081787,NA
2014-10-03,Level,3.19400000572205,NA
2014-10-04,Level,3.22099995613098,NA
2014-10-05,Level,3.25099992752075,NA
2014-10-06,Level,3.25300002098083,NA
2014-10-07,Level,3.25300002098083,NA
2014-10-08,Level,3.24799990653992,NA
2014-10-09,Level,3.24499988555908,NA
2014-10-10,Level,3.24600005149841,NA
2014-10-11,Level,3.23900008201599,NA
2014-10-12,Level,3.23399996757507,NA
2014-10-13,Level,3.24600005149841,NA
2014-10-14,Level,3.29299998283386,NA
2014-10-15,Level,3.30299997329712,NA
2014-10-16,Level,3.28800010681152,NA
2014-10-17,Level,3.28500008583069,NA
2014-10-18,Level,3.33500003814697,NA
2014-10-19,Level,3.38100004196167,NA
2014-10-20,Level,3.39199995994568,NA
2014-10-21,Level,3.39100003242493,NA
2014-10-22,Level,3.40000009536743,NA
2014-10-23,Level,3.44199991226196,NA
2014-10-24,Level,3.48000001907349,NA
2014-10-25,Level,3.47900009155273,NA
2014-10-26,Level,3.45600008964539,NA
2014-10-27,Level,3.42899990081787,NA
2014-10-28,Level,3.41700005531311,NA
2014-10-29,Level,3.45799994468689,NA
2014-10-30,Level,3.54200005531311,NA
2014-10-31,Level,3.59599995613098,NA
2014-11-01,Level,3.63199996948242,NA
2014-11-02,Level,3.63899993896484,NA
2014-11-03,Level,3.61999988555908,NA
2014-11-04,Level,3.59599995613098,NA
2014-11-05,Level,3.58500003814697,NA
2014-11-06,Level,3.59999990463257,NA
