"","Station","Date","Parameter","Value","Symbol"
"6767","08JC001",1973-07-11,"Flow",565.215264026471,"S"
"6768","08JC001",1973-07-12,"Flow",559.071766028467,"S"
"6769","08JC001",1973-07-13,"Flow",548.076941144118,"S"
"6770","08JC001",1973-07-14,"Flow",544.08588303041,"S"
"6771","08JC001",1973-07-15,"Flow",537.687439754884,"S"
"6772","08JC001",1973-07-16,"Flow",532.611264962763,"S"
"6773","08JC001",1973-07-17,"Flow",528.089939949002,"S"
"6774","08JC001",1973-07-18,"Flow",524.878266546114,"S"
"6775","08JC001",1973-07-19,"Flow",519.039529735294,"S"
"6776","08JC001",1973-07-20,"Flow",512.256087656827,"S"
"6777","08JC001",1973-07-21,"Flow",504.179500452941,"S"
"6778","08JC001",1973-07-22,"Flow",495.501470428414,"S"
"6779","08JC001",1973-07-23,"Flow",487.856148448057,"S"
"6780","08JC001",1973-07-24,"Flow",479.800264867647,"S"
"6781","08JC001",1973-07-25,"Flow",471.077586395063,"S"
"6782","08JC001",1973-07-26,"Flow",463.111969263708,"S"
"6783","08JC001",1973-07-27,"Flow",456.550794922584,"S"
"6784","08JC001",1973-07-28,"Flow",450.989321592121,"S"
"6785","08JC001",1973-07-29,"Flow",445.038970942175,"S"
"6786","08JC001",1973-07-30,"Flow",439.16691286082,"S"
"6787","08JC001",1973-07-31,"Flow",432.00720391271,"S"
"6788","08JC001",1973-08-01,"Flow",425.576735745116,"S"
"6789","08JC001",1973-08-02,"Flow",420.01979473041,"S"
"6790","08JC001",1973-08-03,"Flow",414.774410763708,"S"
"6791","08JC001",1973-08-04,"Flow",409.884265383351,"S"
"6792","08JC001",1973-08-05,"Flow",404.278795699055,"S"
"6793","08JC001",1973-08-06,"Flow",397.021058370588,"S"
"6794","08JC001",1973-08-07,"Flow",389.228529183351,"S"
"6795","08JC001",1973-08-08,"Flow",382.373262283298,"S"
"6796","08JC001",1973-08-09,"Flow",377.145027537237,"S"
"6797","08JC001",1973-08-10,"Flow",370.593882771586,"S"
"6798","08JC001",1973-08-11,"Flow",363.339382804911,"S"
"6799","08JC001",1973-08-12,"Flow",353.94926435,"S"
"6800","08JC001",1973-08-13,"Flow",345.834177277469,"S"
"6801","08JC001",1973-08-14,"Flow",337.547940789207,"S"
"6802","08JC001",1973-08-15,"Flow",329.367500160793,"S"
"6803","08JC001",1973-08-16,"Flow",319.781000225499,"S"
"6804","08JC001",1973-08-17,"Flow",310.884911472558,"S"
"6805","08JC001",1973-08-18,"Flow",304.134145766649,"S"
"6806","08JC001",1973-08-19,"Flow",297.064382287264,"S"
"6807","08JC001",1973-08-20,"Flow",288.591469166649,"S"
"6808","08JC001",1973-08-21,"Flow",280.03379350197,"S"
"6809","08JC001",1973-08-22,"Flow",270.756911204028,"S"
"6810","08JC001",1973-08-23,"Flow",261.812292520383,"S"
"6811","08JC001",1973-08-24,"Flow",252.730176672469,"S"
"6812","08JC001",1973-08-25,"Flow",244.568823442059,"S"
"6813","08JC001",1973-08-26,"Flow",238.117969919501,"S"
"6814","08JC001",1973-08-27,"Flow",233.167324054822,"S"
"6815","08JC001",1973-08-28,"Flow",227.606500235205,"S"
"6816","08JC001",1973-08-29,"Flow",222.163442348939,"S"
"6817","08JC001",1973-08-30,"Flow",217.598118691087,"S"
"6818","08JC001",1973-08-31,"Flow",215.167441445,"S"
"6819","08JC001",1973-09-01,"Flow",212.597322958708,"S"
"6820","08JC001",1973-09-02,"Flow",211.337823927353,"S"
"6821","08JC001",1973-09-03,"Flow",210.922089181292,"S"
"6822","08JC001",1973-09-04,"Flow",209.978999655767,"S"
"6823","08JC001",1973-09-05,"Flow",205.994412679323,"S"
"6824","08JC001",1973-09-06,"Flow",199.100648148146,"S"
"6825","08JC001",1973-09-07,"Flow",192.615500559706,"S"
"6826","08JC001",1973-09-08,"Flow",187.664205667531,"S"
"6827","08JC001",1973-09-09,"Flow",183.690617432237,"S"
"6828","08JC001",1973-09-10,"Flow",180.451118497941,"S"
"6829","08JC001",1973-09-11,"Flow",177.969648361675,"S"
"6830","08JC001",1973-09-12,"Flow",175.455500721471,"S"
"6831","08JC001",1973-09-13,"Flow",171.820971180294,"S"
"6832","08JC001",1973-09-14,"Flow",169.223676094002,"S"
"6833","08JC001",1973-09-15,"Flow",166.328736435205,"S"
"6834","08JC001",1973-09-16,"Flow",162.706500569412,"S"
"6835","08JC001",1973-09-17,"Flow",159.326265775793,"S"
"6836","08JC001",1973-09-18,"Flow",157.311000295383,"S"
"6837","08JC001",1973-09-19,"Flow",161.91708867578,"S"
"6838","08JC001",1973-09-20,"Flow",168.937030515,"S"
"6839","08JC001",1973-09-21,"Flow",175.86670643656,"S"
"6840","08JC001",1973-09-22,"Flow",179.941236348338,"S"
"6841","08JC001",1973-09-23,"Flow",182.466059990499,"S"
"6842","08JC001",1973-09-24,"Flow",184.976324825793,"S"
"6843","08JC001",1973-09-25,"Flow",187.878059839412,"S"
"6844","08JC001",1973-09-26,"Flow",191.320412816176,"S"
"6845","08JC001",1973-09-27,"Flow",194.859500415089,"S"
"6846","08JC001",1973-09-28,"Flow",197.141030311176,"S"
"6847","08JC001",1973-09-29,"Flow",197.960207008235,"S"
"6848","08JC001",1973-09-30,"Flow",197.462941850383,"S"
"6849","08JC001",1973-10-01,"Flow",197.315088682736,"S"
"6850","08JC001",1973-10-02,"Flow",198.18020662,"S"
"6851","08JC001",1973-10-03,"Flow",198.199941785677,"S"
"6852","08JC001",1973-10-04,"Flow",196.949500803325,"S"
"6853","08JC001",1973-10-05,"Flow",195.494589006266,"S"
"6854","08JC001",1973-10-06,"Flow",193.379354164118,"S"
"6855","08JC001",1973-10-07,"Flow",189.667825340205,"S"
"6856","08JC001",1973-10-08,"Flow",185.085030431854,"S"
"6857","08JC001",1973-10-09,"Flow",183.233471488619,"S"
"6858","08JC001",1973-10-10,"Flow",185.17011830803,"S"
"6859","08JC001",1973-10-11,"Flow",188.55617724156,"S"
"6860","08JC001",1973-10-12,"Flow",190.72285351803,"S"
"6861","08JC001",1973-10-13,"Flow",190.721559981765,"S"
"6862","08JC001",1973-10-14,"Flow",189.354648094118,"S"
"6863","08JC001",1973-10-15,"Flow",188.752883078619,"S"
"6864","08JC001",1973-10-16,"Flow",189.287030509015,"S"
"6865","08JC001",1973-10-17,"Flow",190.076441999207,"S"
"6866","08JC001",1973-10-18,"Flow",190.456266206087,"S"
"6867","08JC001",1973-10-19,"Flow",191.770442514911,"S"
"6868","08JC001",1973-10-20,"Flow",194.692559845397,"S"
"6869","08JC001",1973-10-21,"Flow",199.514442214514,"S"
"6870","08JC001",1973-10-22,"Flow",203.073912059603,"S"
"6871","08JC001",1973-10-23,"Flow",199.698853494898,"S"
"6872","08JC001",1973-10-24,"Flow",193.067794525294,"S"
"6873","08JC001",1973-10-25,"Flow",183.990205873619,"S"
"6874","08JC001",1973-10-26,"Flow",176.714029974706,"S"
"6875","08JC001",1973-10-27,"Flow",170.494823972647,"S"
"6876","08JC001",1973-10-28,"Flow",165.36461759303,"S"
"6877","08JC001",1973-10-29,"Flow",160.919647259412,"S"
"6878","08JC001",1973-10-30,"Flow",156.976794366765,"S"
"6879","08JC001",1973-10-31,"Flow",152.82882343656,"S"
"6880","08JC001",1973-11-01,"Flow",150.411734994207,"S"
"6881","08JC001",1973-11-02,"Flow",147.744558445972,"S"
"6882","08JC001",1973-11-03,"Flow",145.755176167442,"S"
"6883","08JC001",1973-11-04,"Flow",144.871294508632,"S"
"6884","08JC001",1973-11-05,"Flow",144.26338279197,"S"
"6885","08JC001",1973-11-06,"Flow",143.036558099795,"S"
"6886","08JC001",1973-11-07,"Flow",139.96399978922,"S"
"6887","08JC001",1973-11-08,"Flow",136.91344124344,"S"
"6888","08JC001",1973-11-09,"Flow",134.882970286867,"S"
"6889","08JC001",1973-11-10,"Flow",134.473704854501,"S"
"6890","08JC001",1973-11-11,"Flow",132.898440748926,"S"
"6891","08JC001",1973-11-12,"Flow",132.438705177059,"S"
"6892","08JC001",1973-11-13,"Flow",130.643440180972,"S"
"6893","08JC001",1973-11-14,"Flow",128.222146676087,"S"
"6894","08JC001",1973-11-15,"Flow",125.014675729706,"S"
"6895","08JC001",1973-11-16,"Flow",124.433616689412,"S"
"6896","08JC001",1973-11-17,"Flow",126.514234087839,"S"
"6897","08JC001",1973-11-18,"Flow",127.785381246471,"S"
"6898","08JC001",1973-11-19,"Flow",126.024734003235,"S"
"6899","08JC001",1973-11-20,"Flow",122.362705014323,"S"
"6900","08JC001",1973-11-21,"Flow",119.402086683325,"S"
"6901","08JC001",1973-11-22,"Flow",115.747822929911,"S"
"6902","08JC001",1973-11-23,"Flow",110.530910978238,"S"
"6903","08JC001",1973-11-24,"Flow",104.53105821167,"S"
"6904","08JC001",1973-11-25,"Flow",99.8211166159715,"S"
"6905","08JC001",1973-11-26,"Flow",97.0297052026497,"S"
"6906","08JC001",1973-11-27,"Flow",95.600028767844,"S"
"6907","08JC001",1973-11-28,"Flow",95.7579111561791,"S"
"6908","08JC001",1973-11-29,"Flow",97.6337348403993,"S"
"6909","08JC001",1973-11-30,"Flow",99.1646756970615,"S"
"6910","08JC001",1973-12-01,"Flow",99.5881758262789,"S"
"6911","08JC001",1973-12-02,"Flow",99.8819401609769,"S"
"6912","08JC001",1973-12-03,"Flow",100.702087910793,"S"
"6913","08JC001",1973-12-04,"Flow",102.474381935103,"S"
"6914","08JC001",1973-12-05,"Flow",103.587322495089,"S"
"6915","08JC001",1973-12-06,"Flow",105.394558415882,"S"
"6916","08JC001",1973-12-07,"Flow",106.807735215985,"S"
"6917","08JC001",1973-12-08,"Flow",107.99670580422,"S"
"6918","08JC001",1973-12-09,"Flow",108.639558148325,"S"
"6919","08JC001",1973-12-10,"Flow",109.468441260103,"S"
"6920","08JC001",1973-12-11,"Flow",109.929146887353,"S"
"6921","08JC001",1973-12-12,"Flow",109.535088054118,"S"
"6922","08JC001",1973-12-13,"Flow",109.498205720588,"S"
"6923","08JC001",1973-12-14,"Flow",109.606264670294,"S"
"6924","08JC001",1973-12-15,"Flow",110.644794033529,"S"
"6925","08JC001",1973-12-16,"Flow",110.429646555089,"S"
"6926","08JC001",1973-12-17,"Flow",110.016176747852,"S"
"6927","08JC001",1973-12-18,"Flow",109.337411509603,"S"
"6928","08JC001",1973-12-19,"Flow",108.989941667264,"S"
"6929","08JC001",1973-12-20,"Flow",107.689029870496,"S"
"6930","08JC001",1973-12-21,"Flow",105.9665589048,"S"
"6931","08JC001",1973-12-22,"Flow",104.414589007364,"S"
"6932","08JC001",1973-12-23,"Flow",103.629382922061,"S"
"6933","08JC001",1973-12-24,"Flow",103.047353022836,"S"
"6934","08JC001",1973-12-25,"Flow",103.15638295765,"S"
"6935","08JC001",1973-12-26,"Flow",103.176442055693,"S"
"6936","08JC001",1973-12-27,"Flow",103.059970899406,"S"
"6937","08JC001",1973-12-28,"Flow",103.092970912153,"S"
"6938","08JC001",1973-12-29,"Flow",103.027942107555,"S"
"6939","08JC001",1973-12-30,"Flow",102.80826579197,"S"
"6940","08JC001",1973-12-31,"Flow",101.746442149323,"S"
"6941","08JC001",1974-01-01,"Flow",100.431617961368,"S"
"6942","08JC001",1974-01-02,"Flow",96.9881169124599,"S"
"6943","08JC001",1974-01-03,"Flow",95.7442236268928,"S"
"6944","08JC001",1974-01-04,"Flow",95.1476354368928,"S"
"6945","08JC001",1974-01-05,"Flow",95.3005029511746,"S"
"6946","08JC001",1974-01-06,"Flow",96.3627346371658,"S"
"6947","08JC001",1974-01-07,"Flow",98.0088521871658,"S"
"6948","08JC001",1974-01-08,"Flow",99.2807234101281,"S"
"6949","08JC001",1974-01-09,"Flow",100.591417098398,"S"
"6950","08JC001",1974-01-10,"Flow",101.050579270233,"S"
"6951","08JC001",1974-01-11,"Flow",99.9437851849387,"S"
"6952","08JC001",1974-01-12,"Flow",98.9981088437622,"S"
"6953","08JC001",1974-01-13,"Flow",99.0374006989297,"S"
"6954","08JC001",1974-01-14,"Flow",101.615436494066,"S"
"6955","08JC001",1974-01-15,"Flow",104.127492572579,"S"
"6956","08JC001",1974-01-16,"Flow",105.713288284918,"S"
"6957","08JC001",1974-01-17,"Flow",106.529275705574,"S"
"6958","08JC001",1974-01-18,"Flow",106.468671387261,"S"
"6959","08JC001",1974-01-19,"Flow",106.322349763845,"S"
"6960","08JC001",1974-01-20,"Flow",105.8133767052,"S"
"6961","08JC001",1974-01-21,"Flow",105.550940741711,"S"
"6962","08JC001",1974-01-22,"Flow",106.547101085836,"S"
"6963","08JC001",1974-01-23,"Flow",107.772344735777,"S"
"6964","08JC001",1974-01-24,"Flow",109.165855615957,"S"
"6965","08JC001",1974-01-25,"Flow",109.941132019054,"S"
"6966","08JC001",1974-01-26,"Flow",111.509894988018,"S"
"6967","08JC001",1974-01-27,"Flow",112.825887332846,"S"
"6968","08JC001",1974-01-28,"Flow",114.244794233918,"S"
"6969","08JC001",1974-01-29,"Flow",115.574108385868,"S"
"6970","08JC001",1974-01-30,"Flow",116.960792388441,"S"
"6971","08JC001",1974-01-31,"Flow",117.622409938441,"S"
"6972","08JC001",1974-02-01,"Flow",117.483939269323,"S"
"6973","08JC001",1974-02-02,"Flow",116.704880387559,"S"
"6974","08JC001",1974-02-03,"Flow",116.87966491826,"S"
"6975","08JC001",1974-02-04,"Flow",116.8452921555,"S"
"6976","08JC001",1974-02-05,"Flow",117.500517937083,"S"
"6977","08JC001",1974-02-06,"Flow",118.791321615794,"S"
"6978","08JC001",1974-02-07,"Flow",120.509586218147,"S"
"6979","08JC001",1974-02-08,"Flow",121.375350746088,"S"
"6980","08JC001",1974-02-09,"Flow",120.142056774029,"S"
"6981","08JC001",1974-02-10,"Flow",117.229284351751,"S"
"6982","08JC001",1974-02-11,"Flow",114.028931472045,"S"
"6983","08JC001",1974-02-12,"Flow",109.22421111687,"S"
"6984","08JC001",1974-02-13,"Flow",105.220587781506,"S"
"6985","08JC001",1974-02-14,"Flow",102.665299412987,"S"
"6986","08JC001",1974-02-15,"Flow",100.408990243162,"S"
"6987","08JC001",1974-02-16,"Flow",98.273696131986,"S"
"6988","08JC001",1974-02-17,"Flow",96.716225579339,"S"
"6989","08JC001",1974-02-18,"Flow",96.020975954752,"S"
"6990","08JC001",1974-02-19,"Flow",95.2991816526932,"S"
"6991","08JC001",1974-02-20,"Flow",94.5113875932814,"S"
"6992","08JC001",1974-02-21,"Flow",94.7446522668108,"S"
"6993","08JC001",1974-02-22,"Flow",95.0494701118,"S"
"6994","08JC001",1974-02-23,"Flow",94.0253941817828,"S"
"6995","08JC001",1974-02-24,"Flow",92.5329529729593,"S"
"6996","08JC001",1974-02-25,"Flow",90.5670240907006,"S"
"6997","08JC001",1974-02-26,"Flow",89.2632005839359,"S"
"6998","08JC001",1974-02-27,"Flow",87.2476122645241,"S"
"6999","08JC001",1974-02-28,"Flow",85.3687485654655,"S"
"7000","08JC001",1974-03-01,"Flow",83.6030532759947,"S"
"7001","08JC001",1974-03-02,"Flow",82.9914233961946,"S"
"7002","08JC001",1974-03-03,"Flow",83.00161221923,"S"
"7003","08JC001",1974-03-04,"Flow",84.3229064501124,"S"
"7004","08JC001",1974-03-05,"Flow",85.1061711268771,"S"
"7005","08JC001",1974-03-06,"Flow",84.8320135075244,"S"
"7006","08JC001",1974-03-07,"Flow",84.3069252851714,"S"
"7007","08JC001",1974-03-08,"Flow",84.8024724956038,"S"
"7008","08JC001",1974-03-09,"Flow",86.0700607406038,"S"
"7009","08JC001",1974-03-10,"Flow",87.3644322586598,"S"
"7010","08JC001",1974-03-11,"Flow",88.0810499542481,"S"
"7011","08JC001",1974-03-12,"Flow",87.3230205327775,"S"
"7012","08JC001",1974-03-13,"Flow",85.9898255823685,"S"
"7013","08JC001",1974-03-14,"Flow",84.5413280233758,"S"
"7014","08JC001",1974-03-15,"Flow",83.5488649706063,"S"
"7015","08JC001",1974-03-16,"Flow",81.7134826920769,"S"
"7016","08JC001",1974-03-17,"Flow",80.7099999215059,"S"
"7017","08JC001",1974-03-18,"Flow",80.4964174191638,"S"
"7018","08JC001",1974-03-19,"Flow",82.2842409556932,"S"
"7019","08JC001",1974-03-20,"Flow",83.8682941303882,"S"
"7020","08JC001",1974-03-21,"Flow",83.8359411892117,"S"
"7021","08JC001",1974-03-22,"Flow",82.5593870287288,"S"
"7022","08JC001",1974-03-23,"Flow",81.6089828965475,"S"
"7023","08JC001",1974-03-24,"Flow",81.4818358280181,"S"
"7024","08JC001",1974-03-25,"Flow",81.9525712224299,"S"
"7025","08JC001",1974-03-26,"Flow",82.2042770659593,"S"
"7026","08JC001",1974-03-27,"Flow",82.0383065683122,"S"
"7027","08JC001",1974-03-28,"Flow",82.0648359703711,"S"
"7028","08JC001",1974-03-29,"Flow",82.6167770659593,"S"
"7029","08JC001",1974-03-30,"Flow",83.5145710606652,"S"
"7030","08JC001",1974-03-31,"Flow",83.4854533650769,"S"
"7031","08JC001",1974-04-01,"Flow",83.367848044583,"S"
"7032","08JC001",1974-04-02,"Flow",83.2685245248771,"S"
"7033","08JC001",1974-04-03,"Flow",83.9656020928773,"S"
"7034","08JC001",1974-04-04,"Flow",84.6996902828773,"S"
"7035","08JC001",1974-04-05,"Flow",85.2896126760535,"S"
"7036","08JC001",1974-04-06,"Flow",84.7784751507876,"S"
"7037","08JC001",1974-04-07,"Flow",82.8161762406823,"S"
"7038","08JC001",1974-04-08,"Flow",80.9481174850941,"S"
"7039","08JC001",1974-04-09,"Flow",79.9804410177412,"S"
"7040","08JC001",1974-04-10,"Flow",80.3158879045167,"S"
"7041","08JC001",1974-04-11,"Flow",80.3806469906823,"S"
"7042","08JC001",1974-04-12,"Flow",79.9580645789285,"S"
"7043","08JC001",1974-04-13,"Flow",78.4138435829272,"S"
"7044","08JC001",1974-04-14,"Flow",78.1696159469703,"S"
"7045","08JC001",1974-04-15,"Flow",79.5045770809067,"S"
"7046","08JC001",1974-04-16,"Flow",82.1186945920832,"S"
"7047","08JC001",1974-04-17,"Flow",85.4361239139604,"S"
"7048","08JC001",1974-04-18,"Flow",88.2066237041058,"S"
"7049","08JC001",1974-04-19,"Flow",92.3875020676167,"S"
"7050","08JC001",1974-04-20,"Flow",97.2343891865054,"S"
"7051","08JC001",1974-04-21,"Flow",104.242969689355,"S"
"7052","08JC001",1974-04-22,"Flow",112.136676661102,"S"
"7053","08JC001",1974-04-23,"Flow",121.436656866422,"S"
"7054","08JC001",1974-04-24,"Flow",132.943162811838,"S"
"7055","08JC001",1974-04-25,"Flow",146.288720346181,"S"
"7056","08JC001",1974-04-26,"Flow",158.631029216534,"S"
"7057","08JC001",1974-04-27,"Flow",170.58508589617,"S"
"7058","08JC001",1974-04-28,"Flow",183.101418413463,"S"
"7059","08JC001",1974-04-29,"Flow",198.304116878936,"S"
"7060","08JC001",1974-04-30,"Flow",216.141641163976,"S"
"7061","08JC001",1974-05-01,"Flow",236.553544345349,"S"
"7062","08JC001",1974-05-02,"Flow",260.600197346785,"S"
"7063","08JC001",1974-05-03,"Flow",282.972268197849,"S"
"7064","08JC001",1974-05-04,"Flow",303.017166708001,"S"
"7065","08JC001",1974-05-05,"Flow",322.846536954769,"S"
"7066","08JC001",1974-05-06,"Flow",342.257357632319,"S"
"7067","08JC001",1974-05-07,"Flow",360.096559457907,"S"
"7068","08JC001",1974-05-08,"Flow",375.887134402264,"S"
"7069","08JC001",1974-05-09,"Flow",391.587673559575,"S"
"7070","08JC001",1974-05-10,"Flow",406.553447618509,"S"
"7071","08JC001",1974-05-11,"Flow",420.325770388394,"S"
"7072","08JC001",1974-05-12,"Flow",433.283343978934,"S"
"7073","08JC001",1974-05-13,"Flow",445.780067928286,"S"
"7074","08JC001",1974-05-14,"Flow",457.914381064089,"S"
"7075","08JC001",1974-05-15,"Flow",470.496565443094,"S"
"7076","08JC001",1974-05-16,"Flow",483.454081791483,"S"
"7077","08JC001",1974-05-17,"Flow",496.442273380823,"S"
"7078","08JC001",1974-05-18,"Flow",506.477963567819,"S"
"7079","08JC001",1974-05-19,"Flow",515.995476764565,"S"
"7080","08JC001",1974-05-20,"Flow",524.413586684383,"S"
"7081","08JC001",1974-05-21,"Flow",534.871028216736,"S"
"7082","08JC001",1974-05-22,"Flow",545.490208345355,"S"
"7083","08JC001",1974-05-23,"Flow",556.989737854179,"S"
"7084","08JC001",1974-05-24,"Flow",569.389351519677,"S"
"7085","08JC001",1974-05-25,"Flow",581.980919267506,"S"
"7086","08JC001",1974-05-26,"Flow",593.045040410889,"S"
"7087","08JC001",1974-05-27,"Flow",602.037059300996,"S"
"7088","08JC001",1974-05-28,"Flow",608.400457450949,"S"
"7089","08JC001",1974-05-29,"Flow",615.006509694409,"S"
"7090","08JC001",1974-05-30,"Flow",621.807591864964,"S"
"7091","08JC001",1974-05-31,"Flow",628.472159036655,"S"
"7092","08JC001",1974-06-01,"Flow",633.670132080821,"S"
"7093","08JC001",1974-06-02,"Flow",638.082690829852,"S"
"7094","08JC001",1974-06-03,"Flow",641.557162022539,"S"
"7095","08JC001",1974-06-04,"Flow",643.540288034156,"S"
"7096","08JC001",1974-06-05,"Flow",645.750244591405,"S"
"7097","08JC001",1974-06-06,"Flow",648.047053290038,"S"
"7098","08JC001",1974-06-07,"Flow",653.855052934156,"S"
"7099","08JC001",1974-06-08,"Flow",660.348864815569,"S"
"7100","08JC001",1974-06-09,"Flow",668.424818633758,"S"
"7101","08JC001",1974-06-10,"Flow",676.771826863952,"S"
"7102","08JC001",1974-06-11,"Flow",686.806775907243,"S"
"7103","08JC001",1974-06-12,"Flow",695.664489114079,"S"
"7104","08JC001",1974-06-13,"Flow",705.585249143705,"S"
"7105","08JC001",1974-06-14,"Flow",715.260833838527,"S"
"7106","08JC001",1974-06-15,"Flow",722.881341777419,"S"
"7107","08JC001",1974-06-16,"Flow",728.475711715605,"S"
"7108","08JC001",1974-06-17,"Flow",731.787850801205,"S"
"7109","08JC001",1974-06-18,"Flow",731.283919526329,"S"
"7110","08JC001",1974-06-19,"Flow",728.840129968323,"S"
"7111","08JC001",1974-06-20,"Flow",728.772603387097,"S"
"7112","08JC001",1974-06-21,"Flow",728.58901944188,"S"
"7113","08JC001",1974-06-22,"Flow",728.845500951086,"S"
"7114","08JC001",1974-06-23,"Flow",728.630632855983,"S"
"7115","08JC001",1974-06-24,"Flow",729.923526597328,"S"
"7116","08JC001",1974-06-25,"Flow",728.339156106898,"S"
"7117","08JC001",1974-06-26,"Flow",725.429117008075,"S"
"7118","08JC001",1974-06-27,"Flow",719.419265413736,"S"
"7119","08JC001",1974-06-28,"Flow",713.455253827931,"S"
"7120","08JC001",1974-06-29,"Flow",706.298375739827,"S"
"7121","08JC001",1974-06-30,"Flow",700.28419742101,"S"
"7122","08JC001",1974-07-01,"Flow",695.552726675203,"S"
"7123","08JC001",1974-07-02,"Flow",692.436756750994,"S"
"7124","08JC001",1974-07-03,"Flow",690.534628362223,"S"
"7125","08JC001",1974-07-04,"Flow",691.349705185532,"S"
"7126","08JC001",1974-07-05,"Flow",691.440868176065,"S"
"7127","08JC001",1974-07-06,"Flow",688.913620154378,"S"
"7128","08JC001",1974-07-07,"Flow",685.160316179883,"S"
"7129","08JC001",1974-07-08,"Flow",682.057819998021,"S"
"7130","08JC001",1974-07-09,"Flow",680.111848194227,"S"
"7131","08JC001",1974-07-10,"Flow",677.516862604031,"S"
"7132","08JC001",1974-07-11,"Flow",673.343129409027,"S"
"7133","08JC001",1974-07-12,"Flow",666.445208553661,"S"
"7134","08JC001",1974-07-13,"Flow",656.224170659333,"S"
"7135","08JC001",1974-07-14,"Flow",644.337840027983,"S"
"7136","08JC001",1974-07-15,"Flow",632.912609220069,"S"
"7137","08JC001",1974-07-16,"Flow",621.748456783428,"S"
"7138","08JC001",1974-07-17,"Flow",611.768438864969,"S"
"7139","08JC001",1974-07-18,"Flow",600.009877691753,"S"
"7140","08JC001",1974-07-19,"Flow",589.947727099747,"S"
"7141","08JC001",1974-07-20,"Flow",580.181652766095,"S"
"7142","08JC001",1974-07-21,"Flow",572.249747937449,"S"
"7143","08JC001",1974-07-22,"Flow",565.983650079459,"S"
"7144","08JC001",1974-07-23,"Flow",560.491659155828,"S"
"7145","08JC001",1974-07-24,"Flow",552.663664953727,"S"
"7146","08JC001",1974-07-25,"Flow",545.402766849346,"S"
"7147","08JC001",1974-07-26,"Flow",538.037900589573,"S"
"7148","08JC001",1974-07-27,"Flow",530.237910924299,"S"
"7149","08JC001",1974-07-28,"Flow",522.463222439133,"S"
"7150","08JC001",1974-07-29,"Flow",514.094301721511,"S"
"7151","08JC001",1974-07-30,"Flow",506.190366553912,"S"
"7152","08JC001",1974-07-31,"Flow",497.50566396637,"S"
"7153","08JC001",1974-08-01,"Flow",487.590713566018,"S"
"7154","08JC001",1974-08-02,"Flow",478.645312876291,"S"
"7155","08JC001",1974-08-03,"Flow",470.888966370324,"S"
"7156","08JC001",1974-08-04,"Flow",462.933336706949,"S"
"7157","08JC001",1974-08-05,"Flow",453.49592964908,"S"
"7158","08JC001",1974-08-06,"Flow",441.572991390083,"S"
"7159","08JC001",1974-08-07,"Flow",428.695638272521,"S"
"7160","08JC001",1974-08-08,"Flow",417.72922095197,"S"
"7161","08JC001",1974-08-09,"Flow",409.045339447703,"S"
"7162","08JC001",1974-08-10,"Flow",401.827501528804,"S"
"7163","08JC001",1974-08-11,"Flow",393.477846730372,"S"
"7164","08JC001",1974-08-12,"Flow",384.341340152698,"S"
"7165","08JC001",1974-08-13,"Flow",374.318288086458,"S"
"7166","08JC001",1974-08-14,"Flow",364.335254461705,"S"
"7167","08JC001",1974-08-15,"Flow",354.052831068216,"S"
"7168","08JC001",1974-08-16,"Flow",345.337603373806,"S"
"7169","08JC001",1974-08-17,"Flow",337.830571310053,"S"
"7170","08JC001",1974-08-18,"Flow",330.38110344202,"S"
"7171","08JC001",1974-08-19,"Flow",321.982784565813,"S"
"7172","08JC001",1974-08-20,"Flow",313.394172930037,"S"
"7173","08JC001",1974-08-21,"Flow",305.553523106035,"S"
"7174","08JC001",1974-08-22,"Flow",298.631101374867,"S"
"7175","08JC001",1974-08-23,"Flow",292.584126072582,"S"
"7176","08JC001",1974-08-24,"Flow",285.599974119594,"S"
"7177","08JC001",1974-08-25,"Flow",278.688858896838,"S"
"7178","08JC001",1974-08-26,"Flow",273.337445159031,"S"
"7179","08JC001",1974-08-27,"Flow",268.908048479306,"S"
"7180","08JC001",1974-08-28,"Flow",264.075057534524,"S"
"7181","08JC001",1974-08-29,"Flow",258.487139105721,"S"
"7182","08JC001",1974-08-30,"Flow",252.592340766303,"S"
"7183","08JC001",1974-08-31,"Flow",246.556954138378,"S"
"7184","08JC001",1974-09-01,"Flow",240.660576197989,"S"
"7185","08JC001",1974-09-02,"Flow",236.042348103704,"S"
"7186","08JC001",1974-09-03,"Flow",233.266799081531,"S"
"7187","08JC001",1974-09-04,"Flow",230.624329734934,"S"
"7188","08JC001",1974-09-05,"Flow",228.15838852611,"S"
"7189","08JC001",1974-09-06,"Flow",224.426691463505,"S"
"7190","08JC001",1974-09-07,"Flow",220.429753344795,"S"
"7191","08JC001",1974-09-08,"Flow",216.253354976429,"S"
"7192","08JC001",1974-09-09,"Flow",211.720799310198,"S"
"7193","08JC001",1974-09-10,"Flow",207.792504998434,"S"
"7194","08JC001",1974-09-11,"Flow",203.59859358961,"S"
"7195","08JC001",1974-09-12,"Flow",198.583580913819,"S"
"7196","08JC001",1974-09-13,"Flow",193.168743361122,"S"
"7197","08JC001",1974-09-14,"Flow",189.156785653976,"S"
"7198","08JC001",1974-09-15,"Flow",186.331726830446,"S"
"7199","08JC001",1974-09-16,"Flow",183.455897365739,"S"
"7200","08JC001",1974-09-17,"Flow",180.412720068813,"S"
